date,asset,region,close
2022-10-31,MCHI_CN,CN,142.53909272321698
2022-11-30,MCHI_CN,CN,143.69854301397092
2022-12-31,MCHI_CN,CN,141.34676427808975
2023-01-31,MCHI_CN,CN,146.0967981836443
2023-02-28,MCHI_CN,CN,150.30181177044375
2023-03-31,MCHI_CN,CN,150.57394083258023
2023-04-30,MCHI_CN,CN,148.61836413401386
2023-05-31,MCHI_CN,CN,152.04443915047264
2023-06-30,MCHI_CN,CN,153.9053426093986
2023-07-31,MCHI_CN,CN,148.23488221055217
2023-08-31,MCHI_CN,CN,148.91092107598706
2023-09-30,MCHI_CN,CN,151.06433297901532
2023-10-31,MCHI_CN,CN,147.9840037925127
2023-11-30,MCHI_CN,CN,149.80351177851247
2023-12-31,MCHI_CN,CN,144.25408943707188
2024-01-31,MCHI_CN,CN,150.9886757026284
2024-02-29,MCHI_CN,CN,157.6379904298829
2024-03-31,MCHI_CN,CN,157.4842114128732
2024-04-30,MCHI_CN,CN,160.24075680157338
2024-05-31,MCHI_CN,CN,149.71331420748854
2024-06-30,MCHI_CN,CN,145.50780286342604
2024-07-31,MCHI_CN,CN,145.18574060635686
2024-08-31,MCHI_CN,CN,141.4742136920271
2024-09-30,MCHI_CN,CN,145.44000392173015
2024-10-31,MCHI_CN,CN,155.11451240555897
2024-11-30,MCHI_CN,CN,150.66296763263128
2024-12-31,MCHI_CN,CN,147.87210156671063
2025-01-31,MCHI_CN,CN,149.8925447880242
2025-02-28,MCHI_CN,CN,158.1266645670558
2025-03-31,MCHI_CN,CN,153.37160136636686
2025-04-30,MCHI_CN,CN,155.52970600167347
2025-05-31,MCHI_CN,CN,165.05418430552896
2025-06-30,MCHI_CN,CN,157.96464915578773
2025-07-31,MCHI_CN,CN,152.93630640610536
2025-08-31,MCHI_CN,CN,152.00214113554532
2025-09-30,MCHI_CN,CN,150.6314386649086
2025-10-31,MCHI_CN,CN,155.29770519115564
2025-11-30,MCHI_CN,CN,157.4485460431767
2025-12-31,MCHI_CN,CN,150.103750579888
2016-01-31,INDA_IN,IN,102.20085432957266
2016-02-29,INDA_IN,IN,100.76403466724268
2016-03-31,INDA_IN,IN,105.50566347771036
2016-04-30,INDA_IN,IN,103.84812849416898
2016-05-31,INDA_IN,IN,102.18569604784837
2016-06-30,INDA_IN,IN,104.52138956810491
2016-07-31,INDA_IN,IN,107.6754870063268
2016-08-31,INDA_IN,IN,109.80609191024729
2016-09-30,INDA_IN,IN,104.24719018923658
2016-10-31,INDA_IN,IN,106.61934923357225
2016-11-30,INDA_IN,IN,103.51329668431337
2016-12-31,INDA_IN,IN,104.83455196380666
2017-01-31,INDA_IN,IN,100.43325818915906
2017-02-28,INDA_IN,IN,102.41466886693604
2017-03-31,INDA_IN,IN,100.20069274139931
2017-04-30,INDA_IN,IN,96.46050714892883
2017-05-31,INDA_IN,IN,99.2150396131544
2017-06-30,INDA_IN,IN,100.50228224730537
2017-07-31,INDA_IN,IN,98.96849335557464
2017-08-31,INDA_IN,IN,104.20282830349652
2017-09-30,INDA_IN,IN,103.20857390034439
2017-10-31,INDA_IN,IN,103.83397174882543
2017-11-30,INDA_IN,IN,105.27457920143115
2017-12-31,INDA_IN,IN,103.6481947722302
2018-01-31,INDA_IN,IN,105.77790581407658
2018-02-28,INDA_IN,IN,104.44468876270226
2018-03-31,INDA_IN,IN,103.54812880377555
2018-04-30,INDA_IN,IN,108.72213960193025
2018-05-31,INDA_IN,IN,105.53230381166033
2018-06-30,INDA_IN,IN,97.65729852254181
2018-07-31,INDA_IN,IN,103.33713693090967
2018-08-31,INDA_IN,IN,112.54735092233561
2018-09-30,INDA_IN,IN,111.6048922631407
2018-10-31,INDA_IN,IN,105.02961689625565
2018-11-30,INDA_IN,IN,104.47863454935148
2018-12-31,INDA_IN,IN,104.01418968388892
2019-01-31,INDA_IN,IN,103.88235307626417
2019-02-28,INDA_IN,IN,100.58493964214557
2019-03-31,INDA_IN,IN,103.01160338400896
2019-04-30,INDA_IN,IN,105.30966280952264
2019-05-31,INDA_IN,IN,100.64282451008395
2019-06-30,INDA_IN,IN,103.46822005351216
2019-07-31,INDA_IN,IN,110.99435398039277
2019-08-31,INDA_IN,IN,112.1791844085952
2019-09-30,INDA_IN,IN,111.49133189911389
2019-10-31,INDA_IN,IN,111.5263283508372
2019-11-30,INDA_IN,IN,114.34833182362074
2019-12-31,INDA_IN,IN,108.38939291893833
2020-01-31,INDA_IN,IN,109.5193407639415
2020-02-29,INDA_IN,IN,108.6557467746319
2020-03-31,INDA_IN,IN,115.82466012932728
2020-04-30,INDA_IN,IN,115.738058005981
2020-05-31,INDA_IN,IN,122.68700470775677
2020-06-30,INDA_IN,IN,118.83175660519308
2020-07-31,INDA_IN,IN,121.72882165455042
2020-08-31,INDA_IN,IN,123.62051294848932
2020-09-30,INDA_IN,IN,120.69335731683368
2020-10-31,INDA_IN,IN,122.00337168088416
2020-11-30,INDA_IN,IN,127.49512428784986
2020-12-31,INDA_IN,IN,126.77029841110308
2021-01-31,INDA_IN,IN,120.32595977528078
2021-02-28,INDA_IN,IN,120.8578518637324
2021-03-31,INDA_IN,IN,117.86299887165922
2021-04-30,INDA_IN,IN,117.12078598699118
2021-05-31,INDA_IN,IN,117.39105433441539
2021-06-30,INDA_IN,IN,111.37047531121299
2021-07-31,INDA_IN,IN,105.98941866047697
2021-08-31,INDA_IN,IN,108.20546721432329
2021-09-30,INDA_IN,IN,106.87998086595174
2021-10-31,INDA_IN,IN,98.36842650634678
2021-11-30,INDA_IN,IN,101.40799644570156
2021-12-31,INDA_IN,IN,102.82651197669735
2022-01-31,INDA_IN,IN,100.91827101784037
2022-02-28,INDA_IN,IN,97.03741884483573
2022-03-31,INDA_IN,IN,100.1990590890396
2022-04-30,INDA_IN,IN,101.85520630568472
2022-05-31,INDA_IN,IN,110.37293708977015
2022-06-30,INDA_IN,IN,112.4552576177249
2022-07-31,INDA_IN,IN,114.45630937459764
2022-08-31,INDA_IN,IN,114.3980944126823
2022-09-30,INDA_IN,IN,118.0535257761569
2022-10-31,INDA_IN,IN,121.07897929832652
2022-11-30,INDA_IN,IN,126.68577454599381
2022-12-31,INDA_IN,IN,125.13974489343107
2023-01-31,INDA_IN,IN,123.9673798749645
2023-02-28,INDA_IN,IN,122.62724233634373
2023-03-31,INDA_IN,IN,126.4405150800249
2023-04-30,INDA_IN,IN,133.3247404438825
2023-05-31,INDA_IN,IN,131.97259608751088
2023-06-30,INDA_IN,IN,130.78252884492986
2023-07-31,INDA_IN,IN,132.79194333763397
2023-08-31,INDA_IN,IN,132.37894319724072
2023-09-30,INDA_IN,IN,137.19988917672805
2023-10-31,INDA_IN,IN,127.69074999673269
2023-11-30,INDA_IN,IN,124.84563836030857
2023-12-31,INDA_IN,IN,122.24638475177079
2024-01-31,INDA_IN,IN,113.49699725843867
2024-02-29,INDA_IN,IN,110.45526993873534
2024-03-31,INDA_IN,IN,107.67178036663809
2024-04-30,INDA_IN,IN,107.4955804941333
2024-05-31,INDA_IN,IN,111.98114257821226
2024-06-30,INDA_IN,IN,111.63545662430056
2024-07-31,INDA_IN,IN,108.39614701563896
2024-08-31,INDA_IN,IN,108.73439720757167
2024-09-30,INDA_IN,IN,113.04275081629538
2024-10-31,INDA_IN,IN,109.96723728489441
2024-11-30,INDA_IN,IN,107.21267112856567
2024-12-31,INDA_IN,IN,109.72489083824419
2025-01-31,INDA_IN,IN,109.4713504306308
2025-02-28,INDA_IN,IN,112.35778095746309
2025-03-31,INDA_IN,IN,112.86897019522124
2025-04-30,INDA_IN,IN,116.04678480784597
2025-05-31,INDA_IN,IN,112.66314165562548
2025-06-30,INDA_IN,IN,113.18152803802421
2025-07-31,INDA_IN,IN,112.96051049187115
2025-08-31,INDA_IN,IN,108.99284028118572
2025-09-30,INDA_IN,IN,103.91434370816978
2025-10-31,INDA_IN,IN,106.78546773803019
2025-11-30,INDA_IN,IN,106.0826668051859
2025-12-31,INDA_IN,IN,103.03435492872815
2016-01-31,EWZ_BR,BR,100.19375582707602
2016-02-29,EWZ_BR,BR,104.80353816315957
2016-03-31,EWZ_BR,BR,96.76441901980708
2016-04-30,EWZ_BR,BR,92.07337744331586
2016-05-31,EWZ_BR,BR,89.51153590023986
2016-06-30,EWZ_BR,BR,94.70342331916507
2016-07-31,EWZ_BR,BR,96.17825217313266
2016-08-31,EWZ_BR,BR,99.35438705266299
2016-09-30,EWZ_BR,BR,95.81282112934461
2016-10-31,EWZ_BR,BR,92.46863830309663
2016-11-30,EWZ_BR,BR,94.45868303549007
2016-12-31,EWZ_BR,BR,95.16692251985943
2017-01-31,EWZ_BR,BR,97.560808149172
2017-02-28,EWZ_BR,BR,97.42850050569665
2017-03-31,EWZ_BR,BR,98.9301829513949
2017-04-30,EWZ_BR,BR,100.02754493925214
2017-05-31,EWZ_BR,BR,103.36842753062727
2017-06-30,EWZ_BR,BR,106.9297074152092
2017-07-31,EWZ_BR,BR,101.27148005247682
2017-08-31,EWZ_BR,BR,93.62531438846884
2017-09-30,EWZ_BR,BR,97.50728528669022
2017-10-31,EWZ_BR,BR,102.20305120962902
2017-11-30,EWZ_BR,BR,98.9997593639153
2017-12-31,EWZ_BR,BR,92.90592078711819
2018-01-31,EWZ_BR,BR,93.73884592385244
2018-02-28,EWZ_BR,BR,97.3862409307178
2018-03-31,EWZ_BR,BR,104.21432166901465
2018-04-30,EWZ_BR,BR,106.71408065124017
2018-05-31,EWZ_BR,BR,105.86231008735795
2018-06-30,EWZ_BR,BR,103.03020721264335
2018-07-31,EWZ_BR,BR,103.62904417392411
2018-08-31,EWZ_BR,BR,103.07219046459292
2018-09-30,EWZ_BR,BR,99.8622704826058
2018-10-31,EWZ_BR,BR,107.76688881774584
2018-11-30,EWZ_BR,BR,115.27458362681583
2018-12-31,EWZ_BR,BR,120.61153778155982
2019-01-31,EWZ_BR,BR,117.26449351390553
2019-02-28,EWZ_BR,BR,121.50720446718022
2019-03-31,EWZ_BR,BR,124.96123518047592
2019-04-30,EWZ_BR,BR,127.62686357212361
2019-05-31,EWZ_BR,BR,134.0577195431345
2019-06-30,EWZ_BR,BR,137.84798186178534
2019-07-31,EWZ_BR,BR,142.26470184868654
2019-08-31,EWZ_BR,BR,146.29486540901152
2019-09-30,EWZ_BR,BR,148.87967487620395
2019-10-31,EWZ_BR,BR,140.12406109702812
2019-11-30,EWZ_BR,BR,141.3025547255148
2019-12-31,EWZ_BR,BR,139.2363001117185
2020-01-31,EWZ_BR,BR,133.5729646240853
2020-02-29,EWZ_BR,BR,142.38148697764183
2020-03-31,EWZ_BR,BR,152.01271640137904
2020-04-30,EWZ_BR,BR,160.27186243297385
2020-05-31,EWZ_BR,BR,162.60985755705738
2020-06-30,EWZ_BR,BR,171.3944492949849
2020-07-31,EWZ_BR,BR,172.39434985823192
2020-08-31,EWZ_BR,BR,174.58387911680362
2020-09-30,EWZ_BR,BR,168.65414301593123
2020-10-31,EWZ_BR,BR,171.9752276050383
2020-11-30,EWZ_BR,BR,173.277749650363
2020-12-31,EWZ_BR,BR,166.08750691271007
2021-01-31,EWZ_BR,BR,166.67826422617975
2021-02-28,EWZ_BR,BR,167.09991618179924
2021-03-31,EWZ_BR,BR,178.81565925918812
2021-04-30,EWZ_BR,BR,185.53764027002097
2021-05-31,EWZ_BR,BR,186.61599167887096
2021-06-30,EWZ_BR,BR,189.29511489322016
2021-07-31,EWZ_BR,BR,190.6185992525893
2021-08-31,EWZ_BR,BR,190.25548922473567
2021-09-30,EWZ_BR,BR,183.8691110909356
2021-10-31,EWZ_BR,BR,183.86214841011534
2021-11-30,EWZ_BR,BR,179.91655178937575
2021-12-31,EWZ_BR,BR,172.7898125942162
2022-01-31,EWZ_BR,BR,176.90289875729576
2022-02-28,EWZ_BR,BR,180.3499451014303
2022-03-31,EWZ_BR,BR,169.72346114782638
2022-04-30,EWZ_BR,BR,169.89035923103245
2022-05-31,EWZ_BR,BR,176.8975295518255
2022-06-30,EWZ_BR,BR,184.59824246692799
2022-07-31,EWZ_BR,BR,192.41230939340917
2022-08-31,EWZ_BR,BR,193.72088154434286
2022-09-30,EWZ_BR,BR,188.87366897303428
2022-10-31,EWZ_BR,BR,182.5250285364326
2022-11-30,EWZ_BR,BR,185.77502841317005
2022-12-31,EWZ_BR,BR,189.31480089638765
2023-01-31,EWZ_BR,BR,199.1106908121527
2023-02-28,EWZ_BR,BR,208.07052603265953
2023-03-31,EWZ_BR,BR,208.20364297287873
2023-04-30,EWZ_BR,BR,200.00220756779646
2023-05-31,EWZ_BR,BR,198.78462663000403
2023-06-30,EWZ_BR,BR,201.41262360410684
2023-07-31,EWZ_BR,BR,201.03497557251777
2023-08-31,EWZ_BR,BR,197.9381950361772
2023-09-30,EWZ_BR,BR,200.80906158715175
2023-10-31,EWZ_BR,BR,198.25025639896154
2023-11-30,EWZ_BR,BR,194.83829434669025
2023-12-31,EWZ_BR,BR,198.07500694034687
2024-01-31,EWZ_BR,BR,196.27812338625856
2024-02-29,EWZ_BR,BR,199.06286990218908
2024-03-31,EWZ_BR,BR,202.09566136654053
2024-04-30,EWZ_BR,BR,194.89712626591034
2024-05-31,EWZ_BR,BR,192.5730403127818
2024-06-30,EWZ_BR,BR,203.58050948847838
2024-07-31,EWZ_BR,BR,196.1630816260477
2024-08-31,EWZ_BR,BR,182.2748217267168
2024-09-30,EWZ_BR,BR,171.04187600199998
2024-10-31,EWZ_BR,BR,172.14474684783124
2024-11-30,EWZ_BR,BR,173.2659293728154
2024-12-31,EWZ_BR,BR,173.46795904132426
2025-01-31,EWZ_BR,BR,181.98711515461406
2025-02-28,EWZ_BR,BR,165.45867417686136
2025-03-31,EWZ_BR,BR,168.71053599871757
2025-04-30,EWZ_BR,BR,179.1050916274962
2025-05-31,EWZ_BR,BR,172.80057314194497
2025-06-30,EWZ_BR,BR,171.37098805177936
2025-07-31,EWZ_BR,BR,167.65153344419895
2025-08-31,EWZ_BR,BR,163.15906622683008
2025-09-30,EWZ_BR,BR,162.12375143740027
2025-10-31,EWZ_BR,BR,171.3306733904163
2025-11-30,EWZ_BR,BR,183.58868409675938
2025-12-31,EWZ_BR,BR,182.35977594146405
2016-01-31,EWA_AU,AU,108.00973483485143
2016-02-29,EWA_AU,AU,108.78605292486681
2016-03-31,EWA_AU,AU,116.85731990076917
2016-04-30,EWA_AU,AU,117.10988978038779
2016-05-31,EWA_AU,AU,118.38770567607577
2016-06-30,EWA_AU,AU,120.761794056672
2016-07-31,EWA_AU,AU,136.43369132339967
2016-08-31,EWA_AU,AU,141.75462403358642
2016-09-30,EWA_AU,AU,138.66673816909437
2016-10-31,EWA_AU,AU,144.71134843506925
2016-11-30,EWA_AU,AU,143.50858455637552
2016-12-31,EWA_AU,AU,141.59988348096172
2017-01-31,EWA_AU,AU,147.4388188261146
2017-02-28,EWA_AU,AU,148.47270964670233
2017-03-31,EWA_AU,AU,150.94692727657838
2017-04-30,EWA_AU,AU,151.9047494792286
2017-05-31,EWA_AU,AU,154.77981147171954
2017-06-30,EWA_AU,AU,158.24280389625156
2017-07-31,EWA_AU,AU,147.20668009791035
2017-08-31,EWA_AU,AU,151.8873128764888
2017-09-30,EWA_AU,AU,146.95116394722086
2017-10-31,EWA_AU,AU,139.53752676562425
2017-11-30,EWA_AU,AU,140.02897256123447
2017-12-31,EWA_AU,AU,141.29977177283223
2018-01-31,EWA_AU,AU,138.29761220080715
2018-02-28,EWA_AU,AU,143.58199749312482
2018-03-31,EWA_AU,AU,136.89899761503005
2018-04-30,EWA_AU,AU,135.52031434078327
2018-05-31,EWA_AU,AU,133.21510142593917
2018-06-30,EWA_AU,AU,133.7457100244165
2018-07-31,EWA_AU,AU,135.97601431083135
2018-08-31,EWA_AU,AU,131.41975381430407
2018-09-30,EWA_AU,AU,135.89420538179428
2018-10-31,EWA_AU,AU,137.0162963875073
2018-11-30,EWA_AU,AU,127.70111963142712
2018-12-31,EWA_AU,AU,118.6873276515594
2019-01-31,EWA_AU,AU,119.3186905376413
2019-02-28,EWA_AU,AU,118.98248323337421
2019-03-31,EWA_AU,AU,119.19267954088168
2019-04-30,EWA_AU,AU,119.75392022723386
2019-05-31,EWA_AU,AU,121.50194829061142
2019-06-30,EWA_AU,AU,126.6971692725398
2019-07-31,EWA_AU,AU,121.94183287158762
2019-08-31,EWA_AU,AU,117.0755133018843
2019-09-30,EWA_AU,AU,112.7624946562081
2019-10-31,EWA_AU,AU,114.68709672658444
2019-11-30,EWA_AU,AU,120.9206785045376
2019-12-31,EWA_AU,AU,119.5878619958941
2020-01-31,EWA_AU,AU,108.61372710244821
2020-02-29,EWA_AU,AU,102.02568310484317
2020-03-31,EWA_AU,AU,99.30277757975861
2020-04-30,EWA_AU,AU,97.71875661079622
2020-05-31,EWA_AU,AU,96.72914347323528
2020-06-30,EWA_AU,AU,97.43571734560705
2020-07-31,EWA_AU,AU,96.81621063864327
2020-08-31,EWA_AU,AU,101.33987496621526
2020-09-30,EWA_AU,AU,99.25585338094216
2020-10-31,EWA_AU,AU,96.49352323736676
2020-11-30,EWA_AU,AU,98.85531280040068
2020-12-31,EWA_AU,AU,93.50822490493496
2021-01-31,EWA_AU,AU,95.47170841474495
2021-02-28,EWA_AU,AU,96.40729050204547
2021-03-31,EWA_AU,AU,96.41208607959979
2021-04-30,EWA_AU,AU,102.94330767652666
2021-05-31,EWA_AU,AU,101.04234725434613
2021-06-30,EWA_AU,AU,109.74731003297127
2021-07-31,EWA_AU,AU,109.4189651203274
2021-08-31,EWA_AU,AU,104.6041322218643
2021-09-30,EWA_AU,AU,105.49607739546704
2021-10-31,EWA_AU,AU,101.67990841333693
2021-11-30,EWA_AU,AU,99.28855171769447
2021-12-31,EWA_AU,AU,101.40183891000427
2022-01-31,EWA_AU,AU,104.18711434841106
2022-02-28,EWA_AU,AU,102.26334717575098
2022-03-31,EWA_AU,AU,106.79451344025944
2022-04-30,EWA_AU,AU,112.23492525323944
2022-05-31,EWA_AU,AU,119.17281341097834
2022-06-30,EWA_AU,AU,122.32459145096391
2022-07-31,EWA_AU,AU,129.53852762833696
2022-08-31,EWA_AU,AU,120.78805258268876
2022-09-30,EWA_AU,AU,119.99105008409585
2022-10-31,EWA_AU,AU,116.62971620033113
2022-11-30,EWA_AU,AU,117.84847440982715
2022-12-31,EWA_AU,AU,115.90556323268828
2023-01-31,EWA_AU,AU,115.82672938742611
2023-02-28,EWA_AU,AU,125.00076467773218
2023-03-31,EWA_AU,AU,124.89838004385668
2023-04-30,EWA_AU,AU,127.63838826168545
2023-05-31,EWA_AU,AU,127.22247807995133
2023-06-30,EWA_AU,AU,128.33603330539555
2023-07-31,EWA_AU,AU,129.1104964176993
2023-08-31,EWA_AU,AU,132.11678766276
2023-09-30,EWA_AU,AU,138.88737587239632
2023-10-31,EWA_AU,AU,148.61620959730368
2023-11-30,EWA_AU,AU,151.27275156952138
2023-12-31,EWA_AU,AU,155.62824633418867
2024-01-31,EWA_AU,AU,149.54571617494753
2024-02-29,EWA_AU,AU,149.90055930395528
2024-03-31,EWA_AU,AU,156.2670292989712
2024-04-30,EWA_AU,AU,162.45094958597466
2024-05-31,EWA_AU,AU,164.73383697290672
2024-06-30,EWA_AU,AU,171.38403727048978
2024-07-31,EWA_AU,AU,175.6583383045258
2024-08-31,EWA_AU,AU,184.90006497520392
2024-09-30,EWA_AU,AU,188.05908390203916
2024-10-31,EWA_AU,AU,186.5410269131713
2024-11-30,EWA_AU,AU,190.06624361424343
2024-12-31,EWA_AU,AU,169.44535230876681
2025-01-31,EWA_AU,AU,172.95838548349255
2025-02-28,EWA_AU,AU,149.35162403806655
2025-03-31,EWA_AU,AU,140.17918316170633
2025-04-30,EWA_AU,AU,143.46203600890678
2025-05-31,EWA_AU,AU,146.9659017259113
2025-06-30,EWA_AU,AU,141.15564559517034
2025-07-31,EWA_AU,AU,138.05417662503098
2025-08-31,EWA_AU,AU,146.23403825030138
2025-09-30,EWA_AU,AU,144.32171012193996
2025-10-31,EWA_AU,AU,157.78315775162335
2025-11-30,EWA_AU,AU,158.68648616721603
2025-12-31,EWA_AU,AU,162.1321110453832
2016-01-31,EWU_UK,UK,105.47062319549583
2016-02-29,EWU_UK,UK,106.53912640732077
2016-03-31,EWU_UK,UK,103.99600342917313
2016-04-30,EWU_UK,UK,104.2984421571538
2016-05-31,EWU_UK,UK,104.8336681692673
2016-06-30,EWU_UK,UK,101.19151070680645
2016-07-31,EWU_UK,UK,101.04225705960177
2016-08-31,EWU_UK,UK,99.4189361228925
2016-09-30,EWU_UK,UK,102.79229347134998
2016-10-31,EWU_UK,UK,103.53634070873765
2016-11-30,EWU_UK,UK,103.29987691009006
2016-12-31,EWU_UK,UK,103.611278736031
2017-01-31,EWU_UK,UK,104.9472073934312
2017-02-28,EWU_UK,UK,107.53986791141217
2017-03-31,EWU_UK,UK,104.98134746184707
2017-04-30,EWU_UK,UK,102.35181362094524
2017-05-31,EWU_UK,UK,106.37837250036944
2017-06-30,EWU_UK,UK,105.72200664826077
2017-07-31,EWU_UK,UK,101.8837414154881
2017-08-31,EWU_UK,UK,103.87193959185498
2017-09-30,EWU_UK,UK,105.95987923235202
2017-10-31,EWU_UK,UK,101.75099836965143
2017-11-30,EWU_UK,UK,103.08235436922332
2017-12-31,EWU_UK,UK,105.99623407636385
2018-01-31,EWU_UK,UK,107.84391734673959
2018-02-28,EWU_UK,UK,110.55721040127237
2018-03-31,EWU_UK,UK,106.58510288163154
2018-04-30,EWU_UK,UK,108.30444898884429
2018-05-31,EWU_UK,UK,107.99268458349762
2018-06-30,EWU_UK,UK,107.0981050679803
2018-07-31,EWU_UK,UK,110.55915900315638
2018-08-31,EWU_UK,UK,116.15104616402441
2018-09-30,EWU_UK,UK,123.12372142165825
2018-10-31,EWU_UK,UK,128.74360963730143
2018-11-30,EWU_UK,UK,129.11799277774273
2018-12-31,EWU_UK,UK,131.28479991683074
2019-01-31,EWU_UK,UK,135.1189312951304
2019-02-28,EWU_UK,UK,136.44787171933658
2019-03-31,EWU_UK,UK,137.8291233781256
2019-04-30,EWU_UK,UK,142.08977910446436
2019-05-31,EWU_UK,UK,142.71803199255544
2019-06-30,EWU_UK,UK,140.48041190139543
2019-07-31,EWU_UK,UK,139.6046300448644
2019-08-31,EWU_UK,UK,143.12508346409612
2019-09-30,EWU_UK,UK,144.0253114331583
2019-10-31,EWU_UK,UK,146.38823380017777
2019-11-30,EWU_UK,UK,150.23859235290305
2019-12-31,EWU_UK,UK,149.48060201325387
2020-01-31,EWU_UK,UK,153.7987146688601
2020-02-29,EWU_UK,UK,156.5002318640182
2020-03-31,EWU_UK,UK,151.673077269264
2020-04-30,EWU_UK,UK,159.17621452951607
2020-05-31,EWU_UK,UK,157.7719074768957
2020-06-30,EWU_UK,UK,150.91626682273883
2020-07-31,EWU_UK,UK,147.12052481751928
2020-08-31,EWU_UK,UK,143.52617107434642
2020-09-30,EWU_UK,UK,144.6406804347821
2020-10-31,EWU_UK,UK,144.34915494968925
2020-11-30,EWU_UK,UK,143.78547741370852
2020-12-31,EWU_UK,UK,147.35007166250688
2021-01-31,EWU_UK,UK,149.76606187165635
2021-02-28,EWU_UK,UK,152.1146088037401
2021-03-31,EWU_UK,UK,154.92794624221915
2021-04-30,EWU_UK,UK,158.75219387058746
2021-05-31,EWU_UK,UK,149.69719094506493
2021-06-30,EWU_UK,UK,148.98865204981678
2021-07-31,EWU_UK,UK,140.16758493171372
2021-08-31,EWU_UK,UK,141.18825694385217
2021-09-30,EWU_UK,UK,142.04400049871933
2021-10-31,EWU_UK,UK,147.38002091066096
2021-11-30,EWU_UK,UK,153.54478448931084
2021-12-31,EWU_UK,UK,155.43081368565615
2022-01-31,EWU_UK,UK,154.06133884861427
2022-02-28,EWU_UK,UK,157.25885626615806
2022-03-31,EWU_UK,UK,155.7432694595576
2022-04-30,EWU_UK,UK,156.7023708475367
2022-05-31,EWU_UK,UK,162.30982251218975
2022-06-30,EWU_UK,UK,160.60019036666748
2022-07-31,EWU_UK,UK,165.4776758320419
2022-08-31,EWU_UK,UK,169.8664815451
2022-09-30,EWU_UK,UK,166.05403993315764
2022-10-31,EWU_UK,UK,171.9351466144736
2022-11-30,EWU_UK,UK,176.60438773382495
2022-12-31,EWU_UK,UK,178.23935170578488
2023-01-31,EWU_UK,UK,175.26815451789193
2023-02-28,EWU_UK,UK,171.8370734791107
2023-03-31,EWU_UK,UK,170.13075242265361
2023-04-30,EWU_UK,UK,173.95492321668087
2023-05-31,EWU_UK,UK,170.04637266204713
2023-06-30,EWU_UK,UK,173.33258129874255
2023-07-31,EWU_UK,UK,167.95014256792044
2023-08-31,EWU_UK,UK,167.9632330163374
2023-09-30,EWU_UK,UK,169.55710880157568
2023-10-31,EWU_UK,UK,183.04603881733848
2023-11-30,EWU_UK,UK,176.6175590096827
2023-12-31,EWU_UK,UK,185.51209646234824
2024-01-31,EWU_UK,UK,187.49619887114756
2024-02-29,EWU_UK,UK,190.9714704554652
2024-03-31,EWU_UK,UK,192.83352582364154
2024-04-30,EWU_UK,UK,196.60184089517563
2024-05-31,EWU_UK,UK,196.91432907565354
2024-06-30,EWU_UK,UK,206.7248973936434
2024-07-31,EWU_UK,UK,205.17567324389353
2024-08-31,EWU_UK,UK,213.41697213651236
2024-09-30,EWU_UK,UK,210.6145909715531
2024-10-31,EWU_UK,UK,211.53970389602406
2024-11-30,EWU_UK,UK,206.0483708332064
2024-12-31,EWU_UK,UK,210.13857762041442
2025-01-31,EWU_UK,UK,220.55173819378743
2025-02-28,EWU_UK,UK,221.40732777300326
2025-03-31,EWU_UK,UK,221.4722951123933
2025-04-30,EWU_UK,UK,215.43972003263434
2025-05-31,EWU_UK,UK,215.29348394423118
2025-06-30,EWU_UK,UK,206.3407567832308
2025-07-31,EWU_UK,UK,201.96915143637742
2025-08-31,EWU_UK,UK,204.59547373399113
2025-09-30,EWU_UK,UK,213.95988957274054
2025-10-31,EWU_UK,UK,233.31819425774776
2025-11-30,EWU_UK,UK,230.6589378773277
2025-12-31,EWU_UK,UK,242.02096758217712
2016-01-31,EWC_CA,CA,101.46438318532545
2016-02-29,EWC_CA,CA,101.62762189123194
2016-03-31,EWC_CA,CA,103.74916119299897
2016-04-30,EWC_CA,CA,104.64589050398467
2016-05-31,EWC_CA,CA,105.71778452879026
2016-06-30,EWC_CA,CA,104.9909753549992
2016-07-31,EWC_CA,CA,100.83988219676978
2016-08-31,EWC_CA,CA,96.36867896118484
2016-09-30,EWC_CA,CA,99.08213967484751
2016-10-31,EWC_CA,CA,98.8313525765623
2016-11-30,EWC_CA,CA,97.53953452067411
2016-12-31,EWC_CA,CA,98.21067339926621
2017-01-31,EWC_CA,CA,101.43520129526746
2017-02-28,EWC_CA,CA,102.70841696843682
2017-03-31,EWC_CA,CA,101.16267450886667
2017-04-30,EWC_CA,CA,105.9241656397446
2017-05-31,EWC_CA,CA,112.14330405715933
2017-06-30,EWC_CA,CA,114.71367003719155
2017-07-31,EWC_CA,CA,119.15663324676716
2017-08-31,EWC_CA,CA,124.8266634971633
2017-09-30,EWC_CA,CA,130.3057148701222
2017-10-31,EWC_CA,CA,133.80641345333387
2017-11-30,EWC_CA,CA,137.33160397031884
2017-12-31,EWC_CA,CA,140.59306461843067
2018-01-31,EWC_CA,CA,136.42980264757992
2018-02-28,EWC_CA,CA,140.48502357108507
2018-03-31,EWC_CA,CA,135.12666332282743
2018-04-30,EWC_CA,CA,132.475237390135
2018-05-31,EWC_CA,CA,139.04834698668486
2018-06-30,EWC_CA,CA,143.8214964928049
2018-07-31,EWC_CA,CA,151.83007335047154
2018-08-31,EWC_CA,CA,151.47095656169603
2018-09-30,EWC_CA,CA,146.71110114688838
2018-10-31,EWC_CA,CA,146.51532581847542
